File,Algorithm,P,n_vertices,max_cap,t0,t1,t2,t3,t4
MPM_p_0.3_nVertices_800_maxValue_10.txt,MPM,0.3,800,10,0.063999,0.035003,0.030501,0.053002,0.065
EK_p_0.3_nVertices_800_maxValue_10.txt,EK,0.3,800,10,0.234499,0.313498,0.261501,0.205505,0.203999
Dinic_p_0.3_nVertices_800_maxValue_10.txt,Dinic,0.3,800,10,0.023497,0.013,0.0075,0.014501,0.0145
MPM_p_0.3_nVertices_800_maxValue_20.txt,MPM,0.3,800,20,0.044,0.060002,0.044,0.057501,0.058498
EK_p_0.3_nVertices_800_maxValue_20.txt,EK,0.3,800,20,0.324999,0.282001,0.332503,0.155501,0.350501
Dinic_p_0.3_nVertices_800_maxValue_20.txt,Dinic,0.3,800,20,0.013999,0.021002,0.014,0.008499,0.012499
MPM_p_0.3_nVertices_800_maxValue_30.txt,MPM,0.3,800,30,0.058998,0.046499,0.0665,0.049502,0.056004
EK_p_0.3_nVertices_800_maxValue_30.txt,EK,0.3,800,30,0.3805,0.342,0.4215,0.245999,0.390998
Dinic_p_0.3_nVertices_800_maxValue_30.txt,Dinic,0.3,800,30,0.025999,0.0175,0.037,0.0105,0.026998
MPM_p_0.3_nVertices_800_maxValue_50.txt,MPM,0.3,800,50,0.076,0.043003,0.061001,0.0495,0.037
EK_p_0.3_nVertices_800_maxValue_50.txt,EK,0.3,800,50,0.393501,0.3785,0.665498,0.253999,0.345999
Dinic_p_0.3_nVertices_800_maxValue_50.txt,Dinic,0.3,800,50,0.015499,0.005996,0.015501,0.009001,0.018
MPM_p_0.3_nVertices_800_maxValue_80.txt,MPM,0.3,800,80,0.0435,0.077,0.028001,0.109499,0.049999
EK_p_0.3_nVertices_800_maxValue_80.txt,EK,0.3,800,80,0.199998,0.2365,0.187,0.634498,0.188001
Dinic_p_0.3_nVertices_800_maxValue_80.txt,Dinic,0.3,800,80,0.016001,0.033998,0.028496,0.027999,0.0115
MPM_p_0.3_nVertices_800_maxValue_130.txt,MPM,0.3,800,130,0.036,0.0465,0.0525,0.0725,0.065498
EK_p_0.3_nVertices_800_maxValue_130.txt,EK,0.3,800,130,0.294,0.228998,0.243002,0.242502,0.256001
Dinic_p_0.3_nVertices_800_maxValue_130.txt,Dinic,0.3,800,130,0.012,0.019001,0.0145,0.009997,0.024999
MPM_p_0.3_nVertices_800_maxValue_210.txt,MPM,0.3,800,210,0.041502,0.045998,0.035502,0.040997,0.103002
EK_p_0.3_nVertices_800_maxValue_210.txt,EK,0.3,800,210,0.345,0.2635,0.428001,0.622999,0.362499
Dinic_p_0.3_nVertices_800_maxValue_210.txt,Dinic,0.3,800,210,0.016002,0.013,0.011,0.016001,0.007
MPM_p_0.3_nVertices_800_maxValue_340.txt,MPM,0.3,800,340,0.064498,0.073,0.045498,0.066,0.0595
EK_p_0.3_nVertices_800_maxValue_340.txt,EK,0.3,800,340,0.329995,0.310999,0.182001,0.638501,0.538
Dinic_p_0.3_nVertices_800_maxValue_340.txt,Dinic,0.3,800,340,0.025001,0.006,0.023,0.016499,0.023503
MPM_p_0.3_nVertices_800_maxValue_500.txt,MPM,0.3,800,500,0.054501,0.053998,0.0305,0.097502,0.038
EK_p_0.3_nVertices_800_maxValue_500.txt,EK,0.3,800,500,0.493996,0.555499,0.6535,0.541501,0.5045
Dinic_p_0.3_nVertices_800_maxValue_500.txt,Dinic,0.3,800,500,0.021,0.029,0.0065,0.0185,0.029501
MPM_p_0.3_nVertices_1000_maxValue_10.txt,MPM,0.3,1000,10,0.079501,0.061004,0.089,0.0795,0.078998
EK_p_0.3_nVertices_1000_maxValue_10.txt,EK,0.3,1000,10,0.6875,0.547999,0.384999,0.512001,0.388001
Dinic_p_0.3_nVertices_1000_maxValue_10.txt,Dinic,0.3,1000,10,0.017501,0.033001,0.039499,0.014499,0.026001
MPM_p_0.3_nVertices_1000_maxValue_20.txt,MPM,0.3,1000,20,0.064502,0.151999,0.1205,0.116998,0.12
EK_p_0.3_nVertices_1000_maxValue_20.txt,EK,0.3,1000,20,0.990499,0.4715,0.3445,0.561,0.495502
Dinic_p_0.3_nVertices_1000_maxValue_20.txt,Dinic,0.3,1000,20,0.043,0.0245,0.0345,0.018003,0.0175
MPM_p_0.3_nVertices_1000_maxValue_30.txt,MPM,0.3,1000,30,0.054,0.064,0.04,0.061502,0.073999
EK_p_0.3_nVertices_1000_maxValue_30.txt,EK,0.3,1000,30,0.562007,0.520499,0.562,0.368002,0.4475
Dinic_p_0.3_nVertices_1000_maxValue_30.txt,Dinic,0.3,1000,30,0.027999,0.046001,0.011001,0.021998,0.0255
MPM_p_0.3_nVertices_1000_maxValue_50.txt,MPM,0.3,1000,50,0.084499,0.104,0.058501,0.089999,0.091002
EK_p_0.3_nVertices_1000_maxValue_50.txt,EK,0.3,1000,50,1.3965,0.345,0.3085,0.432499,1.1715
Dinic_p_0.3_nVertices_1000_maxValue_50.txt,Dinic,0.3,1000,50,0.031,0.015001,0.022001,0.037,0.017
MPM_p_0.3_nVertices_1000_maxValue_80.txt,MPM,0.3,1000,80,0.075,0.103,0.061998,0.0625,0.079501
EK_p_0.3_nVertices_1000_maxValue_80.txt,EK,0.3,1000,80,2.5575,0.350997,0.484001,1.0715,0.85
Dinic_p_0.3_nVertices_1000_maxValue_80.txt,Dinic,0.3,1000,80,0.021001,0.033,0.018499,0.052999,0.0305
MPM_p_0.3_nVertices_1000_maxValue_130.txt,MPM,0.3,1000,130,0.114499,0.0625,0.080502,0.1345,0.106
EK_p_0.3_nVertices_1000_maxValue_130.txt,EK,0.3,1000,130,0.4465,0.874998,1.255,1.209,1.2545
Dinic_p_0.3_nVertices_1000_maxValue_130.txt,Dinic,0.3,1000,130,0.029501,0.035001,0.016001,0.028998,0.0235
MPM_p_0.3_nVertices_1000_maxValue_210.txt,MPM,0.3,1000,210,0.145001,0.097001,0.0635,0.072,0.142
EK_p_0.3_nVertices_1000_maxValue_210.txt,EK,0.3,1000,210,1.1795,1.598,0.7355,0.350003,0.386999
Dinic_p_0.3_nVertices_1000_maxValue_210.txt,Dinic,0.3,1000,210,0.0225,0.022,0.025999,0.043498,0.056501
MPM_p_0.3_nVertices_1000_maxValue_340.txt,MPM,0.3,1000,340,0.070498,0.138001,0.097998,0.1155,0.120001
EK_p_0.3_nVertices_1000_maxValue_340.txt,EK,0.3,1000,340,1.138,1.463,2.9235,1.397,1.9575
Dinic_p_0.3_nVertices_1000_maxValue_340.txt,Dinic,0.3,1000,340,0.015502,0.0635,0.032502,0.0155,0.022501
MPM_p_0.3_nVertices_1000_maxValue_500.txt,MPM,0.3,1000,500,0.131998,0.109998,0.095499,0.069501,0.135001
EK_p_0.3_nVertices_1000_maxValue_500.txt,EK,0.3,1000,500,2.531,1.4205,1.8025,1.591,1.2955
Dinic_p_0.3_nVertices_1000_maxValue_500.txt,Dinic,0.3,1000,500,0.0165,0.035001,0.017001,0.0185,0.028002
MPM_p_0.3_nVertices_1200_maxValue_10.txt,MPM,0.3,1200,10,0.118499,0.1575,0.164501,0.235,0.1185
EK_p_0.3_nVertices_1200_maxValue_10.txt,EK,0.3,1200,10,0.828999,1.3565,1.232,1.2835,1.1945
Dinic_p_0.3_nVertices_1200_maxValue_10.txt,Dinic,0.3,1200,10,0.025497,0.087499,0.088,0.122001,0.037999
MPM_p_0.3_nVertices_1200_maxValue_20.txt,MPM,0.3,1200,20,0.203999,0.122999,0.123001,0.0935,0.1265
EK_p_0.3_nVertices_1200_maxValue_20.txt,EK,0.3,1200,20,0.841499,1.5815,0.810999,1.149,1.2915
Dinic_p_0.3_nVertices_1200_maxValue_20.txt,Dinic,0.3,1200,20,0.017002,0.0265,0.0295,0.036003,0.046
MPM_p_0.3_nVertices_1200_maxValue_30.txt,MPM,0.3,1200,30,0.1755,0.131,0.179003,0.112,0.134501
EK_p_0.3_nVertices_1200_maxValue_30.txt,EK,0.3,1200,30,1.021,1.8965,1.232,1.349,2.863
Dinic_p_0.3_nVertices_1200_maxValue_30.txt,Dinic,0.3,1200,30,0.0435,0.032,0.038999,0.083,0.023001
MPM_p_0.3_nVertices_1200_maxValue_50.txt,MPM,0.3,1200,50,0.232,0.13,0.0925,0.179498,0.116002
EK_p_0.3_nVertices_1200_maxValue_50.txt,EK,0.3,1200,50,1.1155,2.945,1.153,0.9865,1.011
Dinic_p_0.3_nVertices_1200_maxValue_50.txt,Dinic,0.3,1200,50,0.064001,0.025499,0.016002,0.087,0.020498
MPM_p_0.3_nVertices_1200_maxValue_80.txt,MPM,0.3,1200,80,0.132002,0.119499,0.212,0.112498,0.205502
EK_p_0.3_nVertices_1200_maxValue_80.txt,EK,0.3,1200,80,1.3335,0.6355,0.579,3.3845,4.693
Dinic_p_0.3_nVertices_1200_maxValue_80.txt,Dinic,0.3,1200,80,0.047001,0.0345,0.0535,0.053501,0.048001
MPM_p_0.3_nVertices_1200_maxValue_130.txt,MPM,0.3,1200,130,0.186501,0.307002,0.140501,0.1055,0.2475
EK_p_0.3_nVertices_1200_maxValue_130.txt,EK,0.3,1200,130,0.748,1.2635,1.1145,2.6605,3.6965
Dinic_p_0.3_nVertices_1200_maxValue_130.txt,Dinic,0.3,1200,130,0.0725,0.063999,0.0855,0.053501,0.087002
MPM_p_0.3_nVertices_1200_maxValue_210.txt,MPM,0.3,1200,210,0.1395,0.266502,0.193496,0.179501,0.146497
EK_p_0.3_nVertices_1200_maxValue_210.txt,EK,0.3,1200,210,2.052,2.97,2.6585,0.748,1.2515
Dinic_p_0.3_nVertices_1200_maxValue_210.txt,Dinic,0.3,1200,210,0.035,0.062502,0.083002,0.0325,0.124002
MPM_p_0.3_nVertices_1200_maxValue_340.txt,MPM,0.3,1200,340,0.329005,0.1795,0.105001,0.280003,0.1185
EK_p_0.3_nVertices_1200_maxValue_340.txt,EK,0.3,1200,340,0.877,2.966,2.164,0.8895,4.418
Dinic_p_0.3_nVertices_1200_maxValue_340.txt,Dinic,0.3,1200,340,0.047,0.0665,0.0255,0.051,0.032001
MPM_p_0.3_nVertices_1200_maxValue_500.txt,MPM,0.3,1200,500,0.184001,0.1735,0.106,0.154001,0.169
EK_p_0.3_nVertices_1200_maxValue_500.txt,EK,0.3,1200,500,3.108,0.781501,1.621,3.5145,1.719
Dinic_p_0.3_nVertices_1200_maxValue_500.txt,Dinic,0.3,1200,500,0.044499,0.062999,0.028001,0.117498,0.0365
MPM_p_0.3_nVertices_1400_maxValue_10.txt,MPM,0.3,1400,10,0.161496,0.458001,0.249001,0.2435,0.1975
EK_p_0.3_nVertices_1400_maxValue_10.txt,EK,0.3,1400,10,2.5005,2.5185,1.4325,2.7195,3.7175
Dinic_p_0.3_nVertices_1400_maxValue_10.txt,Dinic,0.3,1400,10,0.126999,0.086002,0.097,0.1685,0.117499
MPM_p_0.3_nVertices_1400_maxValue_20.txt,MPM,0.3,1400,20,0.205496,0.3205,0.309,0.205499,0.3325
EK_p_0.3_nVertices_1400_maxValue_20.txt,EK,0.3,1400,20,2.08,2.245,0.987499,3.302,3.5095
Dinic_p_0.3_nVertices_1400_maxValue_20.txt,Dinic,0.3,1400,20,0.125998,0.074498,0.060502,0.064998,0.058501
MPM_p_0.3_nVertices_1400_maxValue_30.txt,MPM,0.3,1400,30,0.142501,0.169499,0.197498,0.202998,0.319
EK_p_0.3_nVertices_1400_maxValue_30.txt,EK,0.3,1400,30,2.434,1.7585,4.435,2.406,4.8205
Dinic_p_0.3_nVertices_1400_maxValue_30.txt,Dinic,0.3,1400,30,0.117499,0.087003,0.023998,0.0885,0.070499
MPM_p_0.3_nVertices_1400_maxValue_50.txt,MPM,0.3,1400,50,0.217,0.178,0.176498,0.2165,0.211503
EK_p_0.3_nVertices_1400_maxValue_50.txt,EK,0.3,1400,50,4.54,4.628,2.506,5.8175,3.144
Dinic_p_0.3_nVertices_1400_maxValue_50.txt,Dinic,0.3,1400,50,0.043,0.162502,0.027003,0.1855,0.052499
MPM_p_0.3_nVertices_1400_maxValue_80.txt,MPM,0.3,1400,80,0.156999,0.251001,0.189,0.261001,0.330999
EK_p_0.3_nVertices_1400_maxValue_80.txt,EK,0.3,1400,80,3.3905,5.327,4.46,3.004,6.3015
Dinic_p_0.3_nVertices_1400_maxValue_80.txt,Dinic,0.3,1400,80,0.184501,0.237,0.1235,0.097002,0.137001
MPM_p_0.3_nVertices_1400_maxValue_130.txt,MPM,0.3,1400,130,0.370999,0.323,0.228501,0.589501,0.226497
EK_p_0.3_nVertices_1400_maxValue_130.txt,EK,0.3,1400,130,5.1065,2.2465,1.1265,5.774,4.552
Dinic_p_0.3_nVertices_1400_maxValue_130.txt,Dinic,0.3,1400,130,0.1675,0.210501,0.146002,0.093501,0.33
MPM_p_0.3_nVertices_1400_maxValue_210.txt,MPM,0.3,1400,210,0.219498,0.2985,0.235501,0.194499,0.281999
EK_p_0.3_nVertices_1400_maxValue_210.txt,EK,0.3,1400,210,2.1595,6.029,6.461,6.605,1.982
Dinic_p_0.3_nVertices_1400_maxValue_210.txt,Dinic,0.3,1400,210,0.045497,0.087498,0.0515,0.037001,0.047002
MPM_p_0.3_nVertices_1400_maxValue_340.txt,MPM,0.3,1400,340,0.268,0.177999,0.245002,0.172,0.196499
EK_p_0.3_nVertices_1400_maxValue_340.txt,EK,0.3,1400,340,4.436,6.578,3.755,2.607,2.5415
Dinic_p_0.3_nVertices_1400_maxValue_340.txt,Dinic,0.3,1400,340,0.037502,0.066999,0.100498,0.050499,0.2975
MPM_p_0.3_nVertices_1400_maxValue_500.txt,MPM,0.3,1400,500,0.1815,0.292499,0.213,0.161,0.208001
EK_p_0.3_nVertices_1400_maxValue_500.txt,EK,0.3,1400,500,2.396,2.993,7.7975,6.732,5.6755
Dinic_p_0.3_nVertices_1400_maxValue_500.txt,Dinic,0.3,1400,500,0.1635,0.275998,0.0425,0.1235,0.11
MPM_p_0.3_nVertices_1600_maxValue_10.txt,MPM,0.3,1600,10,0.249,0.332504,0.2335,0.491501,0.2715
EK_p_0.3_nVertices_1600_maxValue_10.txt,EK,0.3,1600,10,6.179,5.547,4.931,4.9435,6.3405
Dinic_p_0.3_nVertices_1600_maxValue_10.txt,Dinic,0.3,1600,10,0.048002,0.063,0.148002,0.105997,0.0835
MPM_p_0.3_nVertices_1600_maxValue_20.txt,MPM,0.3,1600,20,0.287,0.409,0.279999,0.351999,0.350502
EK_p_0.3_nVertices_1600_maxValue_20.txt,EK,0.3,1600,20,4.87,5.6125,6.848,6.4855,3.561
Dinic_p_0.3_nVertices_1600_maxValue_20.txt,Dinic,0.3,1600,20,0.176501,0.154999,0.122003,0.210004,0.212
MPM_p_0.3_nVertices_1600_maxValue_30.txt,MPM,0.3,1600,30,0.425499,0.415501,0.569002,0.255,0.316499
EK_p_0.3_nVertices_1600_maxValue_30.txt,EK,0.3,1600,30,5.1285,7.1215,4.9955,8.4005,9.099
Dinic_p_0.3_nVertices_1600_maxValue_30.txt,Dinic,0.3,1600,30,0.107,0.138499,0.095499,0.133002,0.174999
MPM_p_0.3_nVertices_1600_maxValue_50.txt,MPM,0.3,1600,50,0.359499,0.450501,0.468497,0.3315,0.367501
EK_p_0.3_nVertices_1600_maxValue_50.txt,EK,0.3,1600,50,10.4,4.9215,7.7985,7.5655,3.917
Dinic_p_0.3_nVertices_1600_maxValue_50.txt,Dinic,0.3,1600,50,0.143,0.0675,0.088502,0.096498,0.683499
MPM_p_0.3_nVertices_1600_maxValue_80.txt,MPM,0.3,1600,80,0.4195,0.5405,0.6065,0.2535,0.240999
EK_p_0.3_nVertices_1600_maxValue_80.txt,EK,0.3,1600,80,3.276,7.628,4.345,6.156,10.255
Dinic_p_0.3_nVertices_1600_maxValue_80.txt,Dinic,0.3,1600,80,0.143497,0.1345,0.308,0.191,0.347997
MPM_p_0.3_nVertices_1600_maxValue_130.txt,MPM,0.3,1600,130,0.26,0.435498,0.256,0.4055,0.306
EK_p_0.3_nVertices_1600_maxValue_130.txt,EK,0.3,1600,130,5.754,12.935,12.343,8.162,9.7945
Dinic_p_0.3_nVertices_1600_maxValue_130.txt,Dinic,0.3,1600,130,0.238501,0.103999,0.359003,0.1415,0.126
MPM_p_0.3_nVertices_1600_maxValue_210.txt,MPM,0.3,1600,210,0.225497,0.445499,0.213001,0.531499,0.311996
EK_p_0.3_nVertices_1600_maxValue_210.txt,EK,0.3,1600,210,8.3105,6.5785,6.6495,4.739,6.8385
Dinic_p_0.3_nVertices_1600_maxValue_210.txt,Dinic,0.3,1600,210,0.121003,0.282001,0.214499,0.139498,0.11
MPM_p_0.3_nVertices_1600_maxValue_340.txt,MPM,0.3,1600,340,0.416501,0.425,0.4915,0.3505,0.336
EK_p_0.3_nVertices_1600_maxValue_340.txt,EK,0.3,1600,340,10.276,3.101,9.0795,10.6425,10.1955
Dinic_p_0.3_nVertices_1600_maxValue_340.txt,Dinic,0.3,1600,340,0.373498,0.046,0.361501,0.179002,0.5495
MPM_p_0.3_nVertices_1600_maxValue_500.txt,MPM,0.3,1600,500,0.35,0.3715,0.302001,0.286504,0.277999
EK_p_0.3_nVertices_1600_maxValue_500.txt,EK,0.3,1600,500,14.6075,4.975,8.59,5.0355,4.6925
Dinic_p_0.3_nVertices_1600_maxValue_500.txt,Dinic,0.3,1600,500,0.133,0.315,0.38,0.224999,0.0625
MPM_p_0.3_nVertices_1800_maxValue_10.txt,MPM,0.3,1800,10,0.6,0.609501,0.563505,0.469499,0.555
EK_p_0.3_nVertices_1800_maxValue_10.txt,EK,0.3,1800,10,5.325,7.9405,7.894,7.1245,4.9205
Dinic_p_0.3_nVertices_1800_maxValue_10.txt,Dinic,0.3,1800,10,0.097001,0.542001,0.442999,0.1855,0.296501
MPM_p_0.3_nVertices_1800_maxValue_20.txt,MPM,0.3,1800,20,0.44,0.613499,0.234499,0.454001,0.621
EK_p_0.3_nVertices_1800_maxValue_20.txt,EK,0.3,1800,20,7.043,9.5635,10.438,7.1605,8.6005
Dinic_p_0.3_nVertices_1800_maxValue_20.txt,Dinic,0.3,1800,20,0.225999,0.38,0.381,0.484999,0.565502
MPM_p_0.3_nVertices_1800_maxValue_30.txt,MPM,0.3,1800,30,0.479001,0.729502,0.725499,0.516998,0.629498
EK_p_0.3_nVertices_1800_maxValue_30.txt,EK,0.3,1800,30,8.39,9.236,8.468,10.182,12.5685
Dinic_p_0.3_nVertices_1800_maxValue_30.txt,Dinic,0.3,1800,30,0.169999,0.458,0.285998,0.268,0.223
MPM_p_0.3_nVertices_1800_maxValue_50.txt,MPM,0.3,1800,50,0.712,0.377986,0.406,0.423503,0.449998
EK_p_0.3_nVertices_1800_maxValue_50.txt,EK,0.3,1800,50,12.7175,6.665,12.6105,8.448,9.1405
Dinic_p_0.3_nVertices_1800_maxValue_50.txt,Dinic,0.3,1800,50,0.6615,0.324499,0.2595,0.172999,0.193501
MPM_p_0.3_nVertices_1800_maxValue_80.txt,MPM,0.3,1800,80,0.627997,0.3725,0.532499,0.704,0.305501
EK_p_0.3_nVertices_1800_maxValue_80.txt,EK,0.3,1800,80,10.331,7.468,6.981,11.5185,10.119
Dinic_p_0.3_nVertices_1800_maxValue_80.txt,Dinic,0.3,1800,80,0.356001,0.222,0.484498,0.170499,0.092999
MPM_p_0.3_nVertices_1800_maxValue_130.txt,MPM,0.3,1800,130,0.6125,0.512004,0.439,0.5235,0.398501
EK_p_0.3_nVertices_1800_maxValue_130.txt,EK,0.3,1800,130,16.3625,10.071,7.8295,14.52,6.1915
Dinic_p_0.3_nVertices_1800_maxValue_130.txt,Dinic,0.3,1800,130,0.3195,0.3695,0.149999,0.171,0.468999
MPM_p_0.3_nVertices_1800_maxValue_210.txt,MPM,0.3,1800,210,0.483999,0.686001,0.408498,0.3275,0.382
EK_p_0.3_nVertices_1800_maxValue_210.txt,EK,0.3,1800,210,7.5635,12.9045,14.9025,20.153,15.503
Dinic_p_0.3_nVertices_1800_maxValue_210.txt,Dinic,0.3,1800,210,0.461,0.647001,0.074499,0.201001,0.392
MPM_p_0.3_nVertices_1800_maxValue_340.txt,MPM,0.3,1800,340,0.406499,0.640002,0.443001,0.588501,0.327502
EK_p_0.3_nVertices_1800_maxValue_340.txt,EK,0.3,1800,340,10.028,6.281,15.7605,15.0635,13.3845
Dinic_p_0.3_nVertices_1800_maxValue_340.txt,Dinic,0.3,1800,340,0.381503,0.220997,0.397001,0.267001,0.358
MPM_p_0.3_nVertices_1800_maxValue_500.txt,MPM,0.3,1800,500,0.396501,0.5475,0.465999,0.360498,0.538001
EK_p_0.3_nVertices_1800_maxValue_500.txt,EK,0.3,1800,500,13.868,6.621,13.8935,15.2855,16.63
Dinic_p_0.3_nVertices_1800_maxValue_500.txt,Dinic,0.3,1800,500,0.472504,0.329499,0.493998,0.144498,0.337501
MPM_p_0.3_nVertices_2000_maxValue_10.txt,MPM,0.3,2000,10,0.456501,0.4985,0.314499,0.691998,0.631
EK_p_0.3_nVertices_2000_maxValue_10.txt,EK,0.3,2000,10,11.082,14.0905,13.308,10.6295,10.908
Dinic_p_0.3_nVertices_2000_maxValue_10.txt,Dinic,0.3,2000,10,0.293,0.288001,0.303504,0.069,0.2495
MPM_p_0.3_nVertices_2000_maxValue_20.txt,MPM,0.3,2000,20,0.524499,0.513,0.63,0.696,0.6525
EK_p_0.3_nVertices_2000_maxValue_20.txt,EK,0.3,2000,20,16.1385,10.9815,11.936,14.2285,15.0115
Dinic_p_0.3_nVertices_2000_maxValue_20.txt,Dinic,0.3,2000,20,0.332001,0.352002,0.126503,0.257001,0.117501
MPM_p_0.3_nVertices_2000_maxValue_30.txt,MPM,0.3,2000,30,0.924501,0.617,0.485,0.978003,0.914
EK_p_0.3_nVertices_2000_maxValue_30.txt,EK,0.3,2000,30,15.607,12.668,12.361,15.93,15.418
Dinic_p_0.3_nVertices_2000_maxValue_30.txt,Dinic,0.3,2000,30,0.311499,0.291,0.459001,0.3475,0.363
MPM_p_0.3_nVertices_2000_maxValue_50.txt,MPM,0.3,2000,50,0.747999,0.57,0.755,0.705001,0.500999
EK_p_0.3_nVertices_2000_maxValue_50.txt,EK,0.3,2000,50,20.4435,11.561,17.24,6.801,13.8495
Dinic_p_0.3_nVertices_2000_maxValue_50.txt,Dinic,0.3,2000,50,0.445002,0.544,0.270002,0.461003,0.218999
MPM_p_0.3_nVertices_2000_maxValue_80.txt,MPM,0.3,2000,80,0.593998,0.803999,0.4975,0.704002,0.518999
EK_p_0.3_nVertices_2000_maxValue_80.txt,EK,0.3,2000,80,16.5215,15.0675,13.011,22.191,12.189
Dinic_p_0.3_nVertices_2000_maxValue_80.txt,Dinic,0.3,2000,80,0.3095,0.188002,0.374501,0.505002,0.426
MPM_p_0.3_nVertices_2000_maxValue_130.txt,MPM,0.3,2000,130,0.606502,0.6885,0.987501,0.440001,0.801
EK_p_0.3_nVertices_2000_maxValue_130.txt,EK,0.3,2000,130,10.415,17.891,16.255,16.5735,23.5595
Dinic_p_0.3_nVertices_2000_maxValue_130.txt,Dinic,0.3,2000,130,0.4515,0.2245,0.397995,0.256001,0.2105
MPM_p_0.3_nVertices_2000_maxValue_210.txt,MPM,0.3,2000,210,0.663001,0.920499,0.610499,0.566999,0.714
EK_p_0.3_nVertices_2000_maxValue_210.txt,EK,0.3,2000,210,17.6905,12.9295,17.5835,19.6545,13.8635
Dinic_p_0.3_nVertices_2000_maxValue_210.txt,Dinic,0.3,2000,210,0.1755,0.6415,0.556996,0.496,0.114002
MPM_p_0.3_nVertices_2000_maxValue_340.txt,MPM,0.3,2000,340,0.622501,0.739499,0.8415,1.244,0.707001
EK_p_0.3_nVertices_2000_maxValue_340.txt,EK,0.3,2000,340,21.0905,22.438,15.3145,20.097,27.078
Dinic_p_0.3_nVertices_2000_maxValue_340.txt,Dinic,0.3,2000,340,0.211501,0.737994,0.1665,0.299505,0.515501
MPM_p_0.3_nVertices_2000_maxValue_500.txt,MPM,0.3,2000,500,0.933001,0.313004,0.877501,0.5835,1.054
EK_p_0.3_nVertices_2000_maxValue_500.txt,EK,0.3,2000,500,19.737,14.006,15.285,13.8875,18.8135
Dinic_p_0.3_nVertices_2000_maxValue_500.txt,Dinic,0.3,2000,500,0.482,0.532497,0.119002,0.357001,0.137001
MPM_p_0.3_nVertices_2300_maxValue_10.txt,MPM,0.3,2300,10,0.764999,0.681999,0.632498,1.041,1.281
EK_p_0.3_nVertices_2300_maxValue_10.txt,EK,0.3,2300,10,0,0,0,0,0
Dinic_p_0.3_nVertices_2300_maxValue_10.txt,Dinic,0.3,2300,10,0.6575,0.371501,0.3985,0.6945,0.5665
MPM_p_0.3_nVertices_2300_maxValue_20.txt,MPM,0.3,2300,20,0.943499,0.762499,0.795999,1.0805,0.763999
EK_p_0.3_nVertices_2300_maxValue_20.txt,EK,0.3,2300,20,0,0,0,0,0
Dinic_p_0.3_nVertices_2300_maxValue_20.txt,Dinic,0.3,2300,20,0.479,0.345003,0.231498,0.633499,0.480499
MPM_p_0.3_nVertices_2300_maxValue_30.txt,MPM,0.3,2300,30,0.985001,0.752001,0.958998,1.078,0.956
EK_p_0.3_nVertices_2300_maxValue_30.txt,EK,0.3,2300,30,0,0,0,0,0
Dinic_p_0.3_nVertices_2300_maxValue_30.txt,Dinic,0.3,2300,30,0.509,1.096,0.541496,0.478,0.337999
MPM_p_0.3_nVertices_2300_maxValue_50.txt,MPM,0.3,2300,50,0.5995,1.4825,0.6505,0.980499,0.66
EK_p_0.3_nVertices_2300_maxValue_50.txt,EK,0.3,2300,50,0,0,0,0,0
Dinic_p_0.3_nVertices_2300_maxValue_50.txt,Dinic,0.3,2300,50,0.620999,0.675,1.019,0.777499,0.521499
MPM_p_0.3_nVertices_2300_maxValue_80.txt,MPM,0.3,2300,80,0.452499,0.784,0.638999,1.2445,0.6435
EK_p_0.3_nVertices_2300_maxValue_80.txt,EK,0.3,2300,80,0,0,0,0,0
Dinic_p_0.3_nVertices_2300_maxValue_80.txt,Dinic,0.3,2300,80,0.911003,0.399001,0.839996,0.204001,0.282501
MPM_p_0.3_nVertices_2300_maxValue_130.txt,MPM,0.3,2300,130,0.539499,0.6945,0.862501,0.939501,0.945001
EK_p_0.3_nVertices_2300_maxValue_130.txt,EK,0.3,2300,130,0,0,0,0,0
Dinic_p_0.3_nVertices_2300_maxValue_130.txt,Dinic,0.3,2300,130,0.5445,0.397999,0.585,0.471,0.589498
MPM_p_0.3_nVertices_2300_maxValue_210.txt,MPM,0.3,2300,210,0.672,1.7425,0.998,1.001,0.929999
EK_p_0.3_nVertices_2300_maxValue_210.txt,EK,0.3,2300,210,0,0,0,0,0
Dinic_p_0.3_nVertices_2300_maxValue_210.txt,Dinic,0.3,2300,210,0.864498,0.555498,0.949,0.329499,1.4845
MPM_p_0.3_nVertices_2300_maxValue_340.txt,MPM,0.3,2300,340,0.878,0.798,0.794005,0.725499,0.962499
EK_p_0.3_nVertices_2300_maxValue_340.txt,EK,0.3,2300,340,0,0,0,0,0
Dinic_p_0.3_nVertices_2300_maxValue_340.txt,Dinic,0.3,2300,340,0.3965,0.394999,0.7045,0.758502,0.385
MPM_p_0.3_nVertices_2300_maxValue_500.txt,MPM,0.3,2300,500,0.842499,0.979502,0.655,1.2815,0.9335
EK_p_0.3_nVertices_2300_maxValue_500.txt,EK,0.3,2300,500,0,0,0,0,0
Dinic_p_0.3_nVertices_2300_maxValue_500.txt,Dinic,0.3,2300,500,0.322501,0.383499,0.861,0.604,0.493999
MPM_p_0.3_nVertices_2600_maxValue_10.txt,MPM,0.3,2600,10,0.863001,0.993501,1.3115,1.1305,0.676
EK_p_0.3_nVertices_2600_maxValue_10.txt,EK,0.3,2600,10,0,0,0,0,0
Dinic_p_0.3_nVertices_2600_maxValue_10.txt,Dinic,0.3,2600,10,0.370001,0.5945,0.411496,0.531499,0.265499
