File,Algorithm,P,n_vertices,max_cap,T0,T1,T2,T3,T4,T5
Dinic_p_0.1_nVertices_2100_maxValue_10.txt,Dinic,0.1,2100,10,0.198002,0.315,0.2365,0.183502,0.413501
MPM_p_0.1_nVertices_2100_maxValue_20.txt,MPM,0.1,2100,20,0.201,0.416501,0.340501,0.395001,0.313499
EK_p_0.1_nVertices_2100_maxValue_20.txt,EK,0.1,2100,20,0.201,0.416501,0.340501,0.395001,0.313499
Dinic_p_0.1_nVertices_2100_maxValue_20.txt,Dinic,0.1,2100,20,0.201,0.416501,0.340501,0.395001,0.313499
MPM_p_0.1_nVertices_2100_maxValue_30.txt,MPM,0.1,2100,30,0.3435,0.402,0.235998,0.234,0.5655
EK_p_0.1_nVertices_2100_maxValue_30.txt,EK,0.1,2100,30,0.3435,0.402,0.235998,0.234,0.5655
Dinic_p_0.1_nVertices_2100_maxValue_30.txt,Dinic,0.1,2100,30,0.3435,0.402,0.235998,0.234,0.5655
MPM_p_0.1_nVertices_2100_maxValue_50.txt,MPM,0.1,2100,50,0.344999,0.3055,0.266499,0.423002,0.394003
EK_p_0.1_nVertices_2100_maxValue_50.txt,EK,0.1,2100,50,0.344999,0.3055,0.266499,0.423002,0.394003
Dinic_p_0.1_nVertices_2100_maxValue_50.txt,Dinic,0.1,2100,50,0.344999,0.3055,0.266499,0.423002,0.394003
MPM_p_0.1_nVertices_2100_maxValue_80.txt,MPM,0.1,2100,80,0.538,0.277498,0.577,0.512,0.445001
EK_p_0.1_nVertices_2100_maxValue_80.txt,EK,0.1,2100,80,0.538,0.277498,0.577,0.512,0.445001
Dinic_p_0.1_nVertices_2100_maxValue_80.txt,Dinic,0.1,2100,80,0.538,0.277498,0.577,0.512,0.445001
MPM_p_0.1_nVertices_2100_maxValue_130.txt,MPM,0.1,2100,130,0.259503,0.5085,0.2335,0.385501,0.279499
EK_p_0.1_nVertices_2100_maxValue_130.txt,EK,0.1,2100,130,0.259503,0.5085,0.2335,0.385501,0.279499
Dinic_p_0.1_nVertices_2100_maxValue_130.txt,Dinic,0.1,2100,130,0.259503,0.5085,0.2335,0.385501,0.279499
MPM_p_0.1_nVertices_2100_maxValue_210.txt,MPM,0.1,2100,210,0.394499,0.301999,0.353,0.172,0.3675
EK_p_0.1_nVertices_2100_maxValue_210.txt,EK,0.1,2100,210,0.394499,0.301999,0.353,0.172,0.3675
Dinic_p_0.1_nVertices_2100_maxValue_210.txt,Dinic,0.1,2100,210,0.394499,0.301999,0.353,0.172,0.3675
MPM_p_0.1_nVertices_2100_maxValue_340.txt,MPM,0.1,2100,340,0.486002,0.291001,0.2085,0.267501,0.348412
EK_p_0.1_nVertices_2100_maxValue_340.txt,EK,0.1,2100,340,0.486002,0.291001,0.2085,0.267501,0.348412
Dinic_p_0.1_nVertices_2100_maxValue_340.txt,Dinic,0.1,2100,340,0.486002,0.291001,0.2085,0.267501,0.348412
MPM_p_0.1_nVertices_2100_maxValue_500.txt,MPM,0.1,2100,500,0.1965,0.441999,0.5835,0.438502,0.431497
EK_p_0.1_nVertices_2100_maxValue_500.txt,EK,0.1,2100,500,0.1965,0.441999,0.5835,0.438502,0.431497
Dinic_p_0.1_nVertices_2100_maxValue_500.txt,Dinic,0.1,2100,500,0.1965,0.441999,0.5835,0.438502,0.431497
MPM_p_0.15_nVertices_100_maxValue_10.txt,MPM,0.15,100,10,0.0005,0.0,0.0,0.0,0.000499
EK_p_0.15_nVertices_100_maxValue_10.txt,EK,0.15,100,10,0.0005,0.0,0.0,0.0,0.000499
Dinic_p_0.15_nVertices_100_maxValue_10.txt,Dinic,0.15,100,10,0.0005,0.0,0.0,0.0,0.000499
MPM_p_0.15_nVertices_100_maxValue_20.txt,MPM,0.15,100,20,0.000501,0.0,0.0005,0.0,0.0
EK_p_0.15_nVertices_100_maxValue_20.txt,EK,0.15,100,20,0.000501,0.0,0.0005,0.0,0.0
Dinic_p_0.15_nVertices_100_maxValue_20.txt,Dinic,0.15,100,20,0.000501,0.0,0.0005,0.0,0.0
MPM_p_0.15_nVertices_100_maxValue_30.txt,MPM,0.15,100,30,0.0,0.0,0.0005,0.0005,0.0
EK_p_0.15_nVertices_100_maxValue_30.txt,EK,0.15,100,30,0.0,0.0,0.0005,0.0005,0.0
Dinic_p_0.15_nVertices_100_maxValue_30.txt,Dinic,0.15,100,30,0.0,0.0,0.0005,0.0005,0.0
MPM_p_0.15_nVertices_100_maxValue_50.txt,MPM,0.15,100,50,0.0,0.0,0.0,0.000499,0.0005
EK_p_0.15_nVertices_100_maxValue_50.txt,EK,0.15,100,50,0.0,0.0,0.0,0.000499,0.0005
Dinic_p_0.15_nVertices_100_maxValue_50.txt,Dinic,0.15,100,50,0.0,0.0,0.0,0.000499,0.0005
MPM_p_0.15_nVertices_100_maxValue_80.txt,MPM,0.15,100,80,0.0,0.0005,0.0005,0.0005,0.0
EK_p_0.15_nVertices_100_maxValue_80.txt,EK,0.15,100,80,0.0,0.0005,0.0005,0.0005,0.0
Dinic_p_0.15_nVertices_100_maxValue_80.txt,Dinic,0.15,100,80,0.0,0.0005,0.0005,0.0005,0.0
MPM_p_0.15_nVertices_100_maxValue_130.txt,MPM,0.15,100,130,0.0,0.0,0.0005,0.0,0.000499
EK_p_0.15_nVertices_100_maxValue_130.txt,EK,0.15,100,130,0.0,0.0,0.0005,0.0,0.000499
Dinic_p_0.15_nVertices_100_maxValue_130.txt,Dinic,0.15,100,130,0.0,0.0,0.0005,0.0,0.000499
MPM_p_0.15_nVertices_100_maxValue_210.txt,MPM,0.15,100,210,0.000501,0.0,0.0005,0.0,0.000499
EK_p_0.15_nVertices_100_maxValue_210.txt,EK,0.15,100,210,0.000501,0.0,0.0005,0.0,0.000499
Dinic_p_0.15_nVertices_100_maxValue_210.txt,Dinic,0.15,100,210,0.000501,0.0,0.0005,0.0,0.000499
MPM_p_0.15_nVertices_100_maxValue_340.txt,MPM,0.15,100,340,0.0005,0.000501,0.0005,0.0005,0.000499
